time,value,unit
0,79.94880079480237,C
1,83.25832935078583,C
2,77.72780504749018,C
3,85.12616109201824,C
4,81.26720851873988,C
5,81.67429668524522,C
6,81.05827282030326,C
7,74.4554322892963,C
8,81.75391176869962,C
9,77.82040824425381,C
10,75.67047223575523,C
11,79.13542220617255,C
12,80.81963199327407,C
13,76.76765144984373,C
14,84.4869566921708,C
15,79.85553017743815,C
16,79.1671445222823,C
17,75.05068409544324,C
18,83.14306546792852,C
19,78.81267271675596,C
20,81.43669259327993,C
21,80.39142867230619,C
22,86.58498212584126,C
23,88.36463538890695,C
24,83.00648577377977,C
25,82.87156814889421,C
26,80.86841484433678,C
27,77.18258206720394,C
28,80.09517116340204,C
29,77.09267756630881,C
30,77.24683522825501,C
31,81.56812236491442,C
32,71.47501418965427,C
33,84.17319449190617,C
34,69.5647954829259,C
35,73.2110714577555,C
36,74.43650728589311,C
37,81.05613258154071,C
38,84.98261830000962,C
39,83.21851837750692,C
40,84.75327456665444,C
41,83.13351413698254,C
42,75.74944158510253,C
43,80.01074054533876,C
44,73.76224576395369,C
45,78.68695822773869,C
46,74.74774165271857,C
47,78.6081200316279,C
48,84.65963192731702,C
49,83.51358866435405,C
50,74.01731062887863,C
51,83.51624010029185,C
52,78.76650905426796,C
53,76.94494153515129,C
54,80.69364002327919,C
55,77.8865145847038,C
56,77.64748283394987,C
57,83.52951063018861,C
58,81.37891649488385,C
59,76.48895808678196,C
60,79.52280152330579,C
61,84.09764940726183,C
62,81.82092388498094,C
63,75.75518234029164,C
64,78.68356883765139,C
65,74.75323150716883,C
66,79.16147325643891,C
67,86.64257120486222,C
68,84.26864819093052,C
69,78.76665272620208,C
70,73.83844584065214,C
71,82.85380731578913,C
72,74.55598715843094,C
73,80.88960880484416,C
74,77.88281411159045,C
75,75.22918852205024,C
76,78.88317927425241,C
77,71.52949929502326,C
78,77.44648642401506,C
79,74.6464386043807,C
80,82.39712765180369,C
81,80.6867583924336,C
82,79.9317439976804,C
83,81.74692188319452,C
84,81.2481609566274,C
85,87.41808897010303,C
86,80.6372369813051,C
87,78.31895053649922,C
88,77.79283452378398,C
89,79.18207761643131,C
90,80.35050268485703,C
91,81.29500123177377,C
92,84.08399528837684,C
93,74.28617645042753,C
94,68.86667121613702,C
95,81.90620584604869,C
96,82.55992476033556,C
97,81.1834215183918,C
98,78.9593396506954,C
99,79.91197547445782,C
100,82.10213383839653,C
101,80.03121116419054,C
102,82.01747599314356,C
103,77.5989093527366,C
104,79.41888561400141,C
105,73.27955869440736,C
106,85.3582441988505,C
107,76.61229955327326,C
108,75.23611944697686,C
109,75.93274362800291,C
110,78.51249404269174,C
111,78.0226079870722,C
112,79.24887109107885,C
113,82.86277183980317,C
114,84.86908060846977,C
115,82.7533607562494,C
116,80.63292787940813,C
117,77.35350829635644,C
118,82.68428212683075,C
119,82.14513445276647,C
120,88.34056873458789,C
121,80.59768170029704,C
122,78.69989440153753,C
123,84.05368259414716,C
124,78.42250524424593,C
125,80.81711702497854,C
126,77.11061763510932,C
127,78.0372523498903,C
128,81.55072315520086,C
129,80.70592188844128,C
130,84.84037794878799,C
131,81.85288012740955,C
132,81.28729447165094,C
133,78.12056903954624,C
134,84.35357772760116,C
135,78.75098664821795,C
136,85.57703219672949,C
137,82.60569596280008,C
138,80.08789893748914,C
139,74.46140947533569,C
140,77.51539685943709,C
141,76.85685848521474,C
142,80.35285119213083,C
143,78.17753471326961,C
144,78.17245235744596,C
145,77.90318904537301,C
146,79.24320114791465,C
147,84.94714562596175,C
148,83.26412669937382,C
149,80.28696466343325,C
150,76.92146195645675,C
151,81.5273438967598,C
152,82.30785037720621,C
153,76.09977018393828,C
154,80.92962884048927,C
155,77.08170810823374,C
156,82.32811129600071,C
157,78.29093718536612,C
158,78.53964660083837,C
159,81.9022442492976,C
160,76.44226025511905,C
161,73.68876326492959,C
162,87.50156894188927,C
163,80.6896449228151,C
164,79.38929700900782,C
165,81.97914214250888,C
166,78.50738089902555,C
167,82.22202699387466,C
168,85.6019779425437,C
169,76.3187194004538,C
170,84.53404025840034,C
171,77.24931114282008,C
172,77.33271881875386,C
173,71.30842576052311,C
174,75.17445089873429,C
175,77.51533547948725,C
176,83.18058748899485,C
177,82.77921830554408,C
178,77.66849342792474,C
179,80.35611016193975,C
180,81.04326533524704,C
181,77.94108053901869,C
182,81.05674380947518,C
183,76.12037420085888,C
184,85.18820922907737,C
185,81.94391449831706,C
186,79.01291446847807,C
187,79.50995789898127,C
188,74.8536730963671,C
189,78.68556358801753,C
190,82.80070803622431,C
191,82.33611677923878,C
192,81.51441508325466,C
193,76.64320252731959,C
194,70.61482115698134,C
195,75.4771025024544,C
196,84.60038663507403,C
197,80.8249759452542,C
198,75.63027946830842,C
199,78.40081186182279,C
200,82.78264652947661,C
201,73.388185768545,C
202,74.47913042449136,C
203,84.19704519727605,C
204,81.37925380015827,C
205,75.05098210294183,C
206,83.86526788298302,C
207,85.70168763399936,C
208,73.79791474157999,C
209,80.14887533546948,C
210,81.68450948903879,C
211,83.82367407818727,C
212,77.18666405991924,C
213,82.96314862759085,C
214,77.29611782462217,C
215,78.22383607496222,C
216,74.02481274657151,C
217,76.10675163017545,C
218,78.34382263179006,C
219,83.457566266614,C
220,70.5018608247153,C
221,79.57263063123676,C
222,76.2732709715919,C
223,75.04851814095224,C
